tags,tagsID
Free|Rainy Day|Food Available|Public Transportation|Handicap accessible|Family (young children)|Popular with tourists|Good for small groups|All ages|Good for hot day|Good for cold day|Stroller Accessible|Coffee Shop - Content Tag|Bar - Content Tag|Gift Shop|Restaurant - Content Tag|Credit Cards Accepted|Comfortable Shoes Recommended|Free Wi-Fi|Wi-Fi Available|Dress Code - Content Tag|Fashion|Wheelchair access|Shopping - L2|Malls|Babies|Shopping - Places|Malls - Places|Clothing & Accessories|Food & Drink Shops|Jewelry & Watches|Toys & Games|Shopping - Top-level Travel Interests,5398482988
Rainy Day|Public Transportation|Popular with tourists|Good for hot day|Good for cold day|Discounted Pricing for Children|Discounted Pricing for Seniors|Credit Cards Accepted|Paid Entry|Discounted Pricing for Select Groups|Museums - L2|Specialty Museums|Good for small groups|Discounted Pricing for Students|Museums - Places|Art & History,7236299414
Rainy Day|Public Transportation|Family (young children)|Thrifty Traveler|Good for small groups|All ages|Good for cold day|Credit Cards Accepted|Paid Entry|Entertainment|Museums - L2|Specialty Museums|Good for hot day|Entertainment Centers|Art & History,2582166540
Rainy Day|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Popular with tourists|Good for small groups|All ages|Good for hot day|Good for cold day|Discounted Pricing for Children|Paid Entry|Discounted Pricing for Select Groups|Sports|Museums - L2|Specialty Museums|Stroller Accessible|Gift Shop|Discounted Pricing for Students|Free Wi-Fi|Wi-Fi Available|Museums - Places|Art & History,3616524091
Rainy Day|Food Available|Public Transportation|Handicap accessible|Family (young children)|Book in advance|Popular with tourists|Good for big groups|All ages|Good for hot day|Good for cold day|Restrooms|Bar - Content Tag|Sports|Sights & landmarks|Arenas/ Stadiums/ Fields|Credit Cards Accepted|Art & History|Entertainment - Top-level Travel Interests,9739604428
Free|Public Transportation|Family (young children)|Popular with tourists|Good for small groups|Sights & landmarks|Historic Sites|Neighborhoods|Landmarks/ Points of Interest|Thrifty Traveler|Less than an hour|Coffee Shop - Content Tag|Credit Cards Accepted|History|Art & History|Historic Places,9644535078
Sensitive|Free|Rainy Day|Public Transportation|Family (young children)|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Churches/ Cathedrals|Handicap accessible|Thrifty Traveler|Popular with tourists|Good for small groups|Religious Sites - Places|Churches|Art & History,9423793477
Sensitive|Free|Public Transportation|Thrifty Traveler|Hidden gem - a|Cultural spot|Good for small groups|Sights & landmarks|Cemeteries|Historic Sites - Places|Cemeteries - Places|Art & History,1452651973
Free|Public Transportation|Family (young children)|Thrifty Traveler|Good for small groups|Nature|Nature & parks|Gardens|Parks|Handicap accessible|Popular with tourists|Good for big groups|All ages|Comfortable Shoes Recommended|Dress Code - Content Tag|Nature - Places|Gardens - Places|Parks - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,7455661876
Rainy Day|Public Transportation|Handicap accessible|Family (young children)|Popular with tourists|Cultural spot|Good for couples|Good for small groups|All ages|Good for hot day|Good for cold day|Less than an hour|Gift Shop|Discounted Pricing for Children|Discounted Pricing for Seniors|Credit Cards Accepted|Paid Entry|Discounted Pricing for Select Groups|Museums - L2|Specialty Museums|Museums - Places|Art & History,9098976283
Good for couples|Arts|Sights & landmarks|Landmarks/ Points of Interest|Free|Handicap accessible|Less than an hour|Art & History,1102581398
Sensitive|Free|Rainy Day|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Popular with tourists|Must see|Cultural spot|Good for small groups|All ages|Good for cold day|Less than an hour|History|Sights & landmarks|Churches/ Cathedrals|Stroller Accessible|Religious Sites - Places|Churches|Art & History,2487297831
Public Transportation|Thrifty Traveler|Cultural spot|Less than an hour|History|Sights & landmarks|Government Buildings|Landmarks/ Points of Interest|Free|Good for small groups|All ages|Art & History,9375372230
Free|Food Available|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Popular with tourists|Must see|Cultural spot|Good for big groups|Good for small groups|All ages|Pet friendly|Good for hot day|Good for cold day|Less than an hour|Attraction|Stroller Accessible|Coffee Shop - Content Tag|Bar - Content Tag|Restaurant - Content Tag|Comfortable Shoes Recommended|Dress Code - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Art & History,6641915556
Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Popular with tourists|Good for big groups|All ages|Stroller Accessible|Restrooms|Discounted Pricing for Children|Discounted Pricing for Seniors|Discounted Pricing for Students|Paid Entry|Discounted Pricing for Select Groups|Nature|Nature & parks|Gardens|Good for small groups|Nature - Places|Gardens - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,2068159225
Free|Food Available|Public Transportation|Thrifty Traveler|Picnic spot|Sunset views|Sunrise views|Good for big groups|All ages|Good for hot day|Restrooms|Bar - Content Tag|Restaurant - Content Tag|Comfortable Shoes Recommended|Nature - Top-level Travel Interests|Nature & parks|Outdoor activities|Beaches - L3|Family (young children)|Popular with tourists|Good for small groups|Nature|Nature - Places|Beaches - Places|Food & Drink - Top-level Travel Interests|Relax & Rejuvenate|Beaches - Intermediary-level Travel Interests,6305437065
Free|Public Transportation|Family (young children)|Thrifty Traveler|Popular with tourists|Cultural spot|Good for small groups|All ages|Pet friendly|Good for hot day|Less than an hour|Stroller Accessible|Bar - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Art & History,8795795385
No Sample|Public Transportation|Family (young children)|Thrifty Traveler|Nature|Nature & parks|Parks|Free|Thrill-Seeker|Popular with tourists|Picnic spot|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,3336020845
Less than an hour|Sights & landmarks|Architectural Buildings|Public Transportation|Good for small groups|Good for hot day|Good for cold day|Art & History,3529048268
No Sample|Public Transportation|Credit Cards Accepted|Arts|Entertainment|Wheelchair access|Theater & Concerts|Theaters - L3|Handicap accessible|Book in advance|Popular with tourists|Bar - Content Tag|Reservation Required|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,9796680554
Free|Public Transportation|Family (young children)|Thrifty Traveler|Popular with tourists|Cultural spot|Good for big groups|Good for small groups|All ages|Good for cold day|Less than an hour|Sights & landmarks|Observation Decks/ Towers|Landmarks/ Points of Interest|Handicap accessible|Stroller Accessible|Comfortable Shoes Recommended|Dress Code - Content Tag|Landmarks - Places|Observation Towers|Art & History,1213507184
Free|Food Available|Public Transportation|Handicap accessible|Thrifty Traveler|All ages|Pet friendly|Good for hot day|Bar - Content Tag|Restaurant - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Popular with tourists|Good for small groups|Stroller Accessible|Art & History,2715475614
Rainy Day|Public Transportation|Handicap accessible|Thrifty Traveler|Good for small groups|Good for hot day|Restrooms|Discounted Pricing for Seniors|Paid Entry|Discounted Pricing for Select Groups|Museums - L2|History Museums|Good for cold day|Stroller Accessible|Discounted Pricing for Children|Discounted Pricing for Students|Free Wi-Fi|Wi-Fi Available|History|Museums - Places|History Museums - Places|Art & History,4725959097
Free|Public Transportation|Thrifty Traveler|Picnic spot|Nature - Top-level Travel Interests|Nature & parks|Gardens|Family (young children)|Honeymoon spot|Good for couples|All ages|Nature|Nature - Places|Gardens - Places|Relax & Rejuvenate,6388907266
No Sample|Rainy Day|Public Transportation|Thrifty Traveler|Book in advance|Popular with tourists|Hidden gem - a|Cultural spot|Good for small groups|Good for hot day|Take a Guided Tour|Paid Entry|Museums - L2|Specialty Museums|Must see|Good for big groups|All ages|Museums - Places|Art & History,5648249437
Rainy Day|Good for small groups|History|Museums - L2|Specialty Museums|Free|Public Transportation|Thrifty Traveler|Cultural spot|Take a Guided Tour|Art & History,1677556845
Public Transportation|Thrifty Traveler|Popular with tourists|Cultural spot|Good for small groups|All ages|History|Sights & landmarks|Historic Sites|Good for cold day|Take a Guided Tour|Art & History|Historic Places,2493317250
Food Available|Public Transportation|Seasonal Closures|Handicap accessible|Thrifty Traveler|Popular with tourists|Cultural spot|Good for small groups|All ages|Pet friendly|Good for hot day|Bar - Content Tag|Credit Cards Accepted|Comfortable Shoes Recommended|Paid Entry|Dress Code - Content Tag|Fashion|Shopping - L2|Flea/ Street Markets|Farmers markets|Clothing & Accessories|Food & Drink Shops|Relax & Rejuvenate|Shopping - Top-level Travel Interests,8290747769
Free|Food Available|Thrifty Traveler|Good for big groups|Pet friendly|Bar - Content Tag|Restaurant - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Public Transportation|Handicap accessible|Cultural spot|Good for small groups|All ages|Art & History,1320936676
Free|Rainy Day|Food Available|Public Transportation|Thrifty Traveler|Cultural spot|Good for small groups|All ages|Shopping - L2|Food & Drink|Flea/ Street Markets|Farmers markets|Handicap accessible|Family (young children)|Credit Cards Accepted|Fashion|Food & Drink - Interests|Shopping - Places|Markets|Farmers Markets - Places|Food & Drink Shops|Relax & Rejuvenate|Shopping - Top-level Travel Interests,1156636178
Rainy Day|Public Transportation|Handicap accessible|Book in advance|Good for small groups|Good for cold day|Bar - Content Tag|Reservation Required|Credit Cards Accepted|Arts|Entertainment|Nightlife - Interests|Theater & Concerts|Theaters - L3|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,8685413798
Rainy Day|Public Transportation|Book in advance|Bar - Content Tag|Credit Cards Accepted|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|All ages|Reservation Required|Paid Entry|Art & History,9609963368
Public Transportation|Family (young children)|Thrifty Traveler|Popular with tourists|All ages|Good for hot day|Less than an hour|Stroller Accessible|Nature|Sights & landmarks|Nature & parks|Parks|Landmarks/ Points of Interest|Free|Handicap accessible|Good for small groups|Pet friendly|Nature - Places|Parks - Places|Nature - Top-level Travel Interests|Art & History,6429711847
No Sample|Free|Public Transportation|Handicap accessible|Pet friendly|Less than an hour|Sights & landmarks|Historic Sites|Landmarks/ Points of Interest|Family (young children)|Thrifty Traveler|Good for big groups|Good for small groups|All ages|Stroller Accessible|Comfortable Shoes Recommended|Dress Code - Content Tag|History|Art & History|Historic Places,3007370239
Free|Public Transportation|Thrifty Traveler|All ages|Less than an hour|Credit Cards Accepted|Arts|Shopping - L2|Museums - L2|Art Galleries|Museums - L3|Rainy Day|Popular with tourists|Must see|Hidden gem - a|Cultural spot|Good for small groups|Good for hot day|Good for cold day|Fashion|Museums - Places|Art Galleries - Places|Art|Art & History|Art - Intermediary-level Travel Interests,6840366082
Good for hot day|Athletic Wear Recommended|Comfortable Shoes Recommended|Nature & parks|Outdoor activities|Beaches - L3|Free|Public Transportation|Thrifty Traveler|Picnic spot|Sunset views|Good for couples|All ages|Bar - Content Tag|Nature|Nature - Places|Beaches - Places|Food & Drink - Top-level Travel Interests|Relax & Rejuvenate|Nature - Top-level Travel Interests|Beaches - Intermediary-level Travel Interests,9689443531
Rainy Day|Food Available|Public Transportation|Handicap accessible|Popular with tourists|Good for small groups|Less than an hour|Gift Shop|Wheelchair access|Traveler resources|Tourist/ Visitor Centers|All ages|Restaurant - Content Tag|Credit Cards Accepted|Free Wi-Fi|Wi-Fi Available|Traveler Resources - Places|Visitor Centers,7706415162
Public Transportation|Handicap accessible|Good for small groups|Less than an hour|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Free|Rainy Day|Family (young children)|Art & History,2808502309
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Picnic spot|Good for small groups|All ages|Pet friendly|Less than an hour|Stroller Accessible|Nature - Top-level Travel Interests|Nature & parks|Parks|Good for hot day|Nature|Nature - Places|Parks - Places,8235679469
Sights & landmarks|Lookouts|Public Transportation|Thrifty Traveler|Popular with tourists|Sunset views|Good for small groups|All ages|Landmarks - Places|Lookouts - Places|Art & History,2176392938
Sensitive|Free|Rainy Day|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Good for small groups|Good for hot day|Good for cold day|Less than an hour|Modest Dress Recommended|History|Sights & landmarks|Churches/ Cathedrals|Popular with tourists|Cultural spot|All ages|Stroller Accessible|Religious Sites - Places|Churches|Art & History,9727185508
Free|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Public Transportation|Thrifty Traveler|Art & History,9660641627
Sensitive|Free|Rainy Day|Public Transportation|Thrifty Traveler|Cultural spot|Good for small groups|All ages|Good for hot day|Good for cold day|Less than an hour|History|Sights & landmarks|Architectural Buildings|Churches/ Cathedrals|Popular with tourists|Take a Guided Tour|Religious Sites - Places|Churches|Art & History,6578304486
Free|Traveler resources|Libraries|Public Transportation|Handicap accessible|Thrifty Traveler|Cultural spot|Libraries - Places|Relax & Rejuvenate|Art & History,9948763419
Rainy Day|Good for hot day|Less than an hour|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Free|Public Transportation|Good for couples|Credit Cards Accepted|Art & History,1190148069
Rainy Day|Public Transportation|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Seasonal Closures|Thrifty Traveler|Book in advance|Popular with tourists|Must see|Good for small groups|Take a Guided Tour|Art & History,2906140774
Public Transportation|Handicap accessible|Good for small groups|Gift Shop|Paid Entry|Arts|Sights & landmarks|Museums - L2|Architectural Buildings|Art Museums|Specialty Museums|Rainy Day|Good for cold day|Stroller Accessible|Discounted Pricing for Children|Discounted Pricing for Seniors|Discounted Pricing for Students|Discounted Pricing for Select Groups|Museums - Places|Art Museums - Places|Art & History|Art - Intermediary-level Travel Interests,9672907998
Rainy Day|Public Transportation|Thrifty Traveler|Popular with tourists|Must see|Cultural spot|Good for couples|Good for hot day|Museums - L2|Specialty Museums|Honeymoon spot|Good for small groups|All ages|Good for cold day|Museums - Places|Art & History,5582867762
Public Transportation|Sights & landmarks|Architectural Buildings|Thrifty Traveler|Art & History,8027814672
Free|Food Available|Public Transportation|Handicap accessible|Sights & landmarks|Historic Walking Areas|Thrifty Traveler|All ages|Pet friendly|Restaurant - Content Tag|History|Art & History|Historic Places,9780708200
Sensitive|Free|Public Transportation|Thrifty Traveler|Less than an hour|Sights & landmarks|Churches/ Cathedrals|Rainy Day|Handicap accessible|Religious Sites - Places|Churches|Art & History,4715531696
Free|Public Transportation|Thrifty Traveler|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Good for small groups|All ages|Good for hot day|Art & History,9903996823
Rainy Day|Public Transportation|Thrifty Traveler|Museums - L2|Art Museums|Handicap accessible|Paid Entry|Arts|Museums - Places|Art Museums - Places|Art & History|Art - Intermediary-level Travel Interests,1804784871
Public Transportation|Handicap accessible|Book in advance|1-2 hours|Arts|Theater & Concerts|Theaters - L3|Rainy Day|Good for cold day|Reservation Required|Credit Cards Accepted|Paid Entry|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,3243203729
Free|Public Transportation|Handicap accessible|Thrifty Traveler|Good for small groups|Good for hot day|Good for cold day|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Must see|Cultural spot|All ages|Pet friendly|Art & History,8932900299
Public Transportation|Thrifty Traveler|Shopping - L2|Museums - L2|Art Galleries|Museums - L3|Free|Rainy Day|Handicap accessible|Good for small groups|All ages|Art|Art & History|Art - Intermediary-level Travel Interests,8897497425
Public Transportation|Family (young children)|Thrifty Traveler|Good for couples|Nature & parks|Gardens|Free|Good for small groups|All ages|Comfortable Shoes Recommended|Dress Code - Content Tag|Nature|Nature - Places|Parks - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,5893170553
Sensitive|Public Transportation|Sights & landmarks|Religious Sites|Rainy Day|Thrifty Traveler|History|Religious Sites - Places|Art & History,3006116153
Rainy Day|Cultural spot|Traveler resources|Libraries|Free|Public Transportation|Handicap accessible|Hidden gem - a|Good for small groups|Less than an hour|Libraries - Places|Relax & Rejuvenate|Art & History,1939235918
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Cultural spot|Less than an hour|Stroller Accessible|Sights & landmarks|Landmarks/ Points of Interest|Good for small groups|All ages|Art & History,7357746385
Free|Public Transportation|Thrifty Traveler|Nature & parks|Parks|Family (young children)|Popular with tourists|Picnic spot|Sunset views|Pet friendly|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,1038279669
Free|Public Transportation|Cultural spot|Good for cold day|Credit Cards Accepted|Sights & landmarks|Landmarks/ Points of Interest|Rainy Day|Thrifty Traveler|Good for small groups|Art & History,8186112845
Rainy Day|Public Transportation|Thrifty Traveler|Good for small groups|All ages|Good for hot day|Good for cold day|1-2 hours|Discounted Pricing for Students|Discounted Pricing for Select Groups|Museums - L2|History Museums|Handicap accessible|Popular with tourists|Cultural spot|Stroller Accessible|Discounted Pricing for Children|Discounted Pricing for Seniors|Take an Audio Tour|Paid Entry|History|Museums - Places|History Museums - Places|Art & History,1238195972
Free|Public Transportation|Thrifty Traveler|Less than an hour|Sights & landmarks|Historic Sites|Landmarks/ Points of Interest|Handicap accessible|All ages|History|Art & History|Historic Places,1676799350
Free|Rainy Day|Food Available|Public Transportation|Handicap accessible|Good for small groups|Good for cold day|Stroller Accessible|Coffee Shop - Content Tag|Credit Cards Accepted|Shopping - L2|Malls|All ages|Restaurant - Content Tag|Fashion|Clothing & Accessories|Food & Drink Shops|Jewelry & Watches|Makeup and Beauty|Shopping - Top-level Travel Interests,2371055747
Sensitive|Free|Public Transportation|Thrifty Traveler|Cultural spot|All ages|Less than an hour|Sights & landmarks|Architectural Buildings|Government Buildings|Handicap accessible|Popular with tourists|Good for small groups|Good for hot day|Good for cold day|Government Buildings - Places|Art & History,1934152032
Less than an hour|Sights & landmarks|Architectural Buildings|Historic Sites|Landmarks/ Points of Interest|Good for hot day|History|Art & History|Historic Places,6154858383
Public Transportation|Thrifty Traveler|Good for small groups|Paid Entry|Sports|Fun & games|Sports Complexes|Family (young children)|All ages|Good for hot day|Restrooms|Discounted Pricing for Children|Discounted Pricing for Select Groups|Sports & Fitness|Sports Complexes - Places|Entertainment - Top-level Travel Interests,3922467834
Popular with tourists|Good for hot day|Less than an hour|Sights & landmarks|Architectural Buildings|Food Available|Public Transportation|Handicap accessible|Good for small groups|Good for cold day|Restaurant - Content Tag|Art & History,1621447007
Public Transportation|Family (young children)|Less than an hour|Sights & landmarks|Architectural Buildings|Free|Thrifty Traveler|Good for small groups|All ages|Good for hot day|Art & History,1207446972
Public Transportation|Thrifty Traveler|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Good for big groups|Less than an hour|Art & History,2687665598
Public Transportation|Shopping - L2|Flea/ Street Markets|Farmers markets|Free|Food Available|Handicap accessible|Thrifty Traveler|Cultural spot|Good for small groups|Credit Cards Accepted|Comfortable Shoes Recommended|Dress Code - Content Tag|Shopping - Places|Markets|Art|Food & Drink Shops|Relax & Rejuvenate|Shopping - Top-level Travel Interests,5299319300
Rainy Day|Public Transportation|Less than an hour|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Handicap accessible|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,9793164838
Rainy Day|Public Transportation|Good for small groups|1-2 hours|Reservation Required|Theater & Concerts|Theaters - L3|Handicap accessible|Good for hot day|Bar - Content Tag|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,5164247848
No Sample|Free|Family (young children)|Good for hot day|Bar - Content Tag|Restaurant - Content Tag|Nature & parks|Outdoor activities|Beaches - L3|Food Available|Public Transportation|Thrifty Traveler|Popular with tourists|Good for couples|Good for small groups|All ages|Coffee Shop - Content Tag|Comfortable Shoes Recommended|Nature - Places|Beaches - Places|Food & Drink - Top-level Travel Interests|Relax & Rejuvenate|Nature - Top-level Travel Interests|Beaches - Intermediary-level Travel Interests,6600115205
No Sample|Rainy Day|Public Transportation|Handicap accessible|Arts|Wheelchair access|Theater & Concerts|Theaters - L3|Food Available|Thrifty Traveler|Popular with tourists|Good for couples|Good for small groups|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,6267612521
Rainy Day|Public Transportation|Handicap accessible|Thrifty Traveler|Cultural spot|Good for small groups|Good for cold day|Wheelchair access|Museums - L2|Art Museums|Must see|All ages|Good for hot day|Discounted Pricing for Children|Discounted Pricing for Seniors|Discounted Pricing for Students|Paid Entry|Discounted Pricing for Select Groups|Arts|Museums - Places|Art Museums - Places|Children's Museums - Places|Art & History|Art - Intermediary-level Travel Interests,7496832542
Free|Public Transportation|Less than an hour|Restaurant - Content Tag|Sights & landmarks|Neighborhoods|Handicap accessible|Thrifty Traveler|Pet friendly|Stroller Accessible|Art & History,5491080515
Free|Food Available|Public Transportation|Thrifty Traveler|Cultural spot|Good for small groups|Coffee Shop - Content Tag|Bar - Content Tag|Theater & Concerts|Theaters - L3|Credit Cards Accepted|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,3379549980
Free|Public Transportation|Less than an hour|Sights & landmarks|Fountains|Good for small groups|Landmarks - Places|Fountains - Places|Art & History,7061721024
Popular with tourists|Cultural spot|Good for big groups|Good for small groups|All ages|Sights & landmarks|Monuments/ Statues|Public Transportation|Thrifty Traveler|Must see|Hidden gem - a|Sunrise views|Good for cold day|Art & History,9444105693
Paid Entry|Museums - L2|Observatories/ Planetariums|Must see|Honeymoon spot|Good for couples|Good for small groups|Good for hot day|Technology|Museums - Places,3831242292
Free|Food Available|Public Transportation|Handicap accessible|Thrifty Traveler|Coffee Shop - Content Tag|Sights & landmarks|Historic Walking Areas|Family (young children)|Good for small groups|Pet friendly|Stroller Accessible|Bar - Content Tag|Restaurant - Content Tag|History|Art & History|Historic Places,7774363640
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Good for small groups|All ages|Less than an hour|Stroller Accessible|Sights & landmarks|Monuments/ Statues|Landmarks/ Points of Interest|Art & History,3061854570
Public Transportation|Hidden gem - a|Good for cold day|Less than an hour|Sights & landmarks|Architectural Buildings|Rainy Day|Thrifty Traveler|Cultural spot|Art & History,3094115985
Public Transportation|Handicap accessible|Thrifty Traveler|Good for small groups|All ages|Less than an hour|Sights & landmarks|Historic Sites|History|Art & History|Historic Places,2184749118
Rainy Day|Food Available|Public Transportation|Good for big groups|Good for small groups|Bar - Content Tag|Restaurant - Content Tag|Credit Cards Accepted|Wheelchair access|Theater & Concerts|Operas|Music|Theaters - Places|Opera Houses|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,3777786910
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Picnic spot|Stroller Accessible|Nature - Top-level Travel Interests|Sights & landmarks|Nature & parks|Parks|Landmarks/ Points of Interest|Good for small groups|All ages|Pet friendly|Good for hot day|Nature|Nature - Places|Parks - Places|Art & History,9073907606
Rainy Day|Public Transportation|Handicap accessible|Food & Drink|Breweries|Popular with tourists|Cultural spot|Good for big groups|Good for small groups|Good for hot day|Good for cold day|Bar - Content Tag|Food & Drink - Interests|Bars & Restaurants|Breweries - Places|Food & Drink - Top-level Travel Interests,3000628852
No Sample|Rainy Day|Public Transportation|Handicap accessible|Must see|Hidden gem - a|Wheelchair access|Shopping - L2|Museums - L2|Art Galleries|Thrifty Traveler|Popular with tourists|Stroller Accessible|Credit Cards Accepted|Arts|Fashion|Museums - Places|Art Galleries - Places|Art|Makeup and Beauty|Art & History|Art - Intermediary-level Travel Interests,8408733206
Free|Public Transportation|Handicap accessible|Sights & landmarks|Nature & parks|Historic Sites|Parks|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests|Art & History|Historic Places,7395237661
Free|Food Available|Thrifty Traveler|Popular with tourists|Cultural spot|Good for hot day|Bar - Content Tag|Gift Shop|Restaurant - Content Tag|Sights & landmarks|Historic Walking Areas|Landmarks/ Points of Interest|Public Transportation|Handicap accessible|Must see|Coffee Shop - Content Tag|History|Art & History|Historic Places,9970538527
No Sample|Free|Rainy Day|Food Available|Public Transportation|Thrifty Traveler|Shopping - L2|Food & Drink|Farmers markets|Other food and wine|Handicap accessible|All ages|Credit Cards Accepted|Fashion|Food & Drink - Interests|Shopping - Places|Markets|Farmers Markets - Places|Food & Drink Shops|Relax & Rejuvenate,6006598882
Family (young children)|Thrifty Traveler|Sunrise views|Pet friendly|Good for hot day|Bar - Content Tag|Nature & parks|Gardens|Free|Public Transportation|Cultural spot|Good for small groups|All ages|Nature|Landmarks - Places|Nature - Places|Fountains - Places|Parks - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,8677601965
Sensitive|Free|Public Transportation|Thrifty Traveler|Less than an hour|Sights & landmarks|Churches/ Cathedrals|Rainy Day|Good for small groups|All ages|Religious Sites - Places|Churches|Art & History,2107254995
Free|Food Available|Public Transportation|Handicap accessible|Thrifty Traveler|Bar - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Family (young children)|Good for small groups|All ages|Restaurant - Content Tag|Credit Cards Accepted|Art & History,1355861498
Family (young children)|Nature|Nature & parks|Bodies of Water|Free|Public Transportation|Handicap accessible|Thrifty Traveler|Popular with tourists|Must see|Picnic spot|Good for couples|Good for big groups|Good for small groups|All ages|Pet friendly|Comfortable Shoes Recommended|Dress Code - Content Tag|Nature - Top-level Travel Interests,8277422017
Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Must see|Picnic spot|Stroller Accessible|Nature - Top-level Travel Interests|Fun & games|Sports Complexes|Free|Popular with tourists|Honeymoon spot|Good for couples|Good for big groups|Good for hot day|Nature|Sports|Sports & Fitness|Sports Complexes - Places|Entertainment - Top-level Travel Interests,7257672463
Handicap accessible|Comfortable Shoes Recommended|Dress Code - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Art & History,7264309351
Rainy Day|Handicap accessible|Good for small groups|Good for hot day|Good for cold day|Discounted Pricing for Students|Discounted Pricing for Select Groups|Museums - L2|Specialty Museums|Public Transportation|Thrifty Traveler|Popular with tourists|Discounted Pricing for Children|Take an Audio Tour|Paid Entry|Museums - Places|Art & History,4906860944
Free|Rainy Day|Public Transportation|Thrifty Traveler|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Art & History,6486414699
Public Transportation|Thrifty Traveler|Cultural spot|Good for cold day|Less than an hour|Sights & landmarks|Architectural Buildings|Handicap accessible|Good for small groups|All ages|Art & History,4512288486
Public Transportation|Must see|Cultural spot|Good for small groups|Good for hot day|Sights & landmarks|Churches/ Cathedrals|Hidden gem - a|Honeymoon spot|Religious Sites - Places|Churches|Art & History,3818855152
Rainy Day|Public Transportation|Family (young children)|Credit Cards Accepted|Paid Entry|Theater & Concerts|Theaters - L3|Handicap accessible|Book in advance|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,5343415890
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Popular with tourists|Less than an hour|Sights & landmarks|Monuments/ Statues|Landmarks/ Points of Interest|Cultural spot|All ages|Pet friendly|Art & History,3591989774
No Sample|Free|Food Available|Public Transportation|Shopping - L2|Food & Drink|Farmers markets|Rainy Day|Handicap accessible|Thrifty Traveler|Popular with tourists|Cultural spot|All ages|Fashion|Food & Drink - Interests|Shopping - Places|Markets|Farmers Markets - Places|Food & Drink Shops|Relax & Rejuvenate,3920659994
Free|Thrifty Traveler|Picnic spot|All ages|Pet friendly|Good for hot day|Stroller Accessible|Nature - Top-level Travel Interests|Nature & parks|Gardens|Public Transportation|Handicap accessible|Popular with tourists|Must see|Good for big groups|Less than an hour|Nature|Nature - Places|Gardens - Places|Relax & Rejuvenate,3508088193
Free|Public Transportation|Handicap accessible|Less than an hour|Arts|Sights & landmarks|Monuments/ Statues|Stroller Accessible|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,3463253848
